Actual Arrival Time,Flight Id,Destination,Pax,Origin
2024-01-06 09:48:00,JZA0716,162,46,Security
2024-01-06 09:50:00,UAL3522,166A,82,Security
2024-01-06 09:55:00,UAE0241,175,648,Security
2024-01-06 10:30:00,ROU1663,161,238,Security
2024-01-06 10:38:00,JZA0875,160,85,Security
2024-01-06 10:49:00,UAL5450,168,65,Security
2024-01-06 10:54:00,ROU1643,163,175,Security
2024-01-06 11:32:00,ACA0807,180,363,Security
2024-01-06 11:34:00,JZA0746,164A,85,Security
2024-01-06 11:43:00,JZA0543,166A,97,Security
2024-01-06 11:56:00,JZA0931,164B,79,Security
2024-01-06 12:07:00,JZA0877,162,101,Security
2024-01-06 12:30:00,JZA0894,166B,87,Security
2024-01-06 12:39:00,ACA0841,169,378,Security
2024-01-06 12:53:00,ACA0588,171,393,Security
2024-01-06 13:28:00,LRC0626,181,237,Security
2024-01-06 13:32:00,ACA0887,179,332,Security
2024-01-06 13:34:00,UAL3400,164B,101,Security
2024-01-06 13:37:00,ACA1087,180,397,Security
2024-01-06 13:52:00,UAL6179,168,90,Security
2024-01-06 13:57:00,JZA0989,160,99,Security
2024-01-06 14:06:00,ACA0809,161,330,Security
2024-01-06 14:06:00,ACA1023,178,393,Security
2024-01-06 14:21:00,ACA0873,172,382,Security
2024-01-06 14:24:00,UAL3523,166B,91,Security
2024-01-06 14:25:00,TAP0257,170,221,Security
2024-01-06 14:32:00,ACA0825,177,392,Security
2024-01-06 14:49:00,ACA0855,173,394,Security
2024-01-06 14:49:00,ACA1358,175,167,Security
2024-01-06 14:50:00,ACA0956,174,328,Security
2024-01-06 15:15:00,ROU1811,176,259,Security
2024-01-06 15:23:00,JZA0879,164A,101,Security
2024-01-06 15:25:00,JZA0991,164B,97,Security
2024-01-06 16:04:00,ACA0881,172,376,Security
2024-01-06 16:36:00,UAL3476,162,77,Security
2024-01-06 17:03:00,JZA0993,164B,101,Security
2024-01-06 17:21:00,DLH0470,173,386,Security
2024-01-06 18:08:00,ACA1201,161,339,Security
2024-01-06 18:10:00,DAT0705,166,245,Security
2024-01-06 18:15:00,ACA0857,174,529,Security
2024-01-06 18:17:00,JZA0555,160,90,Security
2024-01-06 18:25:00,ACA1288,170,337,Security
2024-01-06 18:42:00,JZA0881,162,97,Security
2024-01-06 18:45:00,ACA0935,171,394,Security
2024-01-06 18:46:00,ACA0002,176,527,Security
2024-01-06 19:02:00,ACA0983,172,337,Security
2024-01-06 19:27:00,ACA0990,181,209,Security
2024-01-06 19:30:00,ACA0891,173,385,Security
2024-01-06 19:33:00,ROU1795,166,220,Security
2024-01-06 19:46:00,ACA0931,177,528,Security
2024-01-06 19:51:00,ACA0843,179,351,Security
2024-01-06 20:02:00,ACA0788,175,392,Security
2024-01-06 20:09:00,ACA0062,174,392,Security
2024-01-06 21:03:00,EVA0036,178,438,Security
2024-01-06 21:20:00,LOT0045,180,333,Security
2024-01-06 21:23:00,ACA0859,171,531,Security
2024-01-06 21:51:00,ACA0967,172,385,Security
2024-01-06 21:56:00,ACA1320,170,221,Security
2024-01-06 21:56:00,AVA0204,176,230,Security
2024-01-06 21:58:00,ROU1879,161,179,Security
2024-01-06 22:06:00,ROU1857,165,180,Security
2024-01-06 22:07:00,UAL3504,162,90,Security
2024-01-06 22:08:00,ACA0946,181,220,Security
2024-01-06 22:10:00,ROU1833,163,258,Security
2024-01-06 22:24:00,UAL3434,160,93,Security
2024-01-06 22:50:00,ACA7071,179,0,Security
2024-01-06 22:58:00,ACA0951,170,222,Security
2024-01-06 23:07:00,UAL6169,166B,79,Security
2024-01-06 23:12:00,ROU1865,167,250,Security
2024-01-06 23:45:00,ACA1091,169,388,Security
2024-01-06 23:47:00,JZA0883,164A,101,Security
2024-01-06 23:55:00,ROU1669,177,257,Security
2024-01-07 00:00:00,JZA0997,168,98,Security
2024-01-07 00:23:00,UAL3593,166A,91,Security
2024-01-07 00:29:00,ACA1205,161,335,Security
2024-01-07 00:39:00,ROU1700,180,258,Security
2024-01-07 00:50:00,ACA0742,176,202,Security
2024-01-07 01:32:00,UAL6098,166B,91,Security
2024-01-07 01:37:00,ACA0792,170,0,Security
2024-01-07 02:07:00,ROU1813,173,255,Security
2024-01-07 02:53:00,ACA1029,172,443,Security
2024-01-07 04:04:00,ROU1661,168,0,Security
2024-01-07 05:18:00,ACA0043,171,389,Security
2024-01-07 06:45:00,ACA0992,175,224,Security
2024-01-07 06:46:00,ACA1280,165,384,Security
2024-01-07 06:51:00,ACA0057,173,525,Security
2024-01-07 06:54:00,MSR0995,174,450,Security
2024-01-07 07:05:00,ACA0091,177,394,Security
2024-01-07 07:08:00,ACA0794,169,337,Security
2024-01-07 07:37:00,JZA0770,166B,36,Security
2024-01-07 07:52:00,AIC0187,171,419,Security
2024-01-07 08:07:00,JZA0541,162,97,Security
2024-01-07 08:30:00,UAL3553,168,83,Security
2024-01-07 08:34:00,ETH0552,176,446,Security
2024-01-07 09:42:00,UAE0241,173,647,Security
2024-01-07 10:03:00,UAL3522,162,93,Security
2024-01-07 10:13:00,UAL5450,168,93,Security
2024-01-07 10:14:00,ROU1621,163,258,Security
2024-01-07 10:37:00,JZA0985,164A,101,Security
2024-01-07 10:43:00,JZA0875,164B,101,Security
2024-01-07 11:06:00,JZA0948,160,91,Security
2024-01-07 11:08:00,ACA0530,169,394,Security
2024-01-07 11:24:00,JZA0681,162,95,Security
2024-01-07 11:29:00,ACA0801,174,384,Security
2024-01-07 11:39:00,UAL3551,166A,93,Security
2024-01-07 11:40:00,ACA1030,165,165,Security
2024-01-07 12:17:00,JZA0543,164A,99,Security
2024-01-07 12:32:00,ACA0841,177,363,Security
2024-01-07 13:28:00,LRC0626,172,236,Security
2024-01-07 13:29:00,UAL3400,166A,89,Security
2024-01-07 13:43:00,ACA1087,165,388,Security
2024-01-07 13:51:00,UAL3543,164B,93,Security
2024-01-07 13:55:00,JZA0989,162,101,Security
2024-01-07 13:57:00,ACA0811,171,389,Security
2024-01-07 14:07:00,ACA0809,179,315,Security
2024-01-07 14:09:00,ACA0887,175,331,Security
2024-01-07 14:16:00,ACA1201,161,394,Security
2024-01-07 14:25:00,ACA0095,174,378,Security
2024-01-07 14:28:00,UAL3523,164A,90,Security
2024-01-07 14:35:00,TAP0257,181,212,Security
2024-01-07 14:41:00,JZA0987,160,101,Security
2024-01-07 14:47:00,ROU1999,177,212,Security
2024-01-07 14:51:00,ACA0956,170,327,Security
2024-01-07 14:58:00,ACA0829,176,386,Security
2024-01-07 15:03:00,ROU1741,173,259,Security
2024-01-07 15:17:00,ACA0837,169,356,Security
2024-01-07 15:29:00,JZA0879,164B,101,Security
2024-01-07 15:31:00,ACA2137,177,302,Security
2024-01-07 15:45:00,JZA0991,164A,98,Security
2024-01-07 15:48:00,ACA0881,175,386,Security
2024-01-07 15:53:00,ACA1361,168,181,Security
2024-01-07 16:01:00,UAL3476,160,97,Security
2024-01-07 16:20:00,ACA0855,172,375,Security
2024-01-07 16:27:00,DLH0470,178,388,Security
2024-01-07 16:29:00,ROU1811,174,261,Security
2024-01-07 16:47:00,ACA0010,165,596,Security
2024-01-07 17:08:00,ACA0504,180,173,Security
2024-01-07 17:10:00,ACA0002,177,520,Security
2024-01-07 17:13:00,ROU1736,176,206,Security
2024-01-07 17:25:00,JZA0993,164A,101,Security
2024-01-07 17:39:00,ACA1023,169,394,Security
2024-01-07 17:39:00,UAL3566,160,74,Security
2024-01-07 17:49:00,ACA0857,165,528,Security
2024-01-07 17:57:00,ROU1795,181,214,Security
2024-01-07 18:07:00,JZA0555,164B,91,Security
2024-01-07 18:27:00,ACA0873,173,389,Security
2024-01-07 18:31:00,ACA1323,166,251,Security
2024-01-07 18:36:00,ACA1288,178,337,Security
2024-01-07 18:50:00,UAL6169,160,78,Security
2024-01-07 18:58:00,JZA0545,162,101,Security
2024-01-07 18:59:00,ACA0935,171,416,Security
2024-01-07 19:17:00,ACA0983,165,336,Security
2024-01-07 19:17:00,JZA0722,164A,101,Security
2024-01-07 19:18:00,THY0017,177,462,Security
2024-01-07 19:25:00,ACA0788,170,331,Security
2024-01-07 19:28:00,ACA0062,176,393,Security
2024-01-07 19:35:00,ACA0093,172,396,Security
2024-01-07 19:46:00,JZA0881,164B,95,Security
2024-01-07 19:48:00,ACA0936,168,224,Security
2024-01-07 19:53:00,UAL3504,160,99,Security
2024-01-07 19:55:00,ACA0843,174,335,Security
2024-01-07 20:06:00,ACA0931,179,529,Security
2024-01-07 20:21:00,ACA0990,181,213,Security
2024-01-07 20:27:00,ACA0859,161,523,Security
2024-01-07 20:40:00,EVA0036,171,421,Security
2024-01-07 20:46:00,JZA0787,164B,98,Security
2024-01-07 20:52:00,AVA0204,175,185,Security
2024-01-07 20:54:00,TAP0261,168,217,Security
2024-01-07 21:16:00,ACA1320,165,222,Security
2024-01-07 21:32:00,ROU1771,166,255,Security
2024-01-07 21:36:00,ACA0967,170,386,Security
2024-01-07 21:41:00,JZA0997,162,101,Security
2024-01-07 21:57:00,UAL3434,164A,89,Security
2024-01-07 22:13:00,ROU1879,167,180,Security
2024-01-07 22:30:00,LOT0045,172,332,Security
2024-01-07 23:01:00,ACA1337,176,224,Security
2024-01-07 23:29:00,UAL6098,164B,87,Security
2024-01-07 23:44:00,CMP0470,181,177,Security
2024-01-07 23:51:00,ACA1091,179,393,Security
2024-01-07 23:52:00,UAL3593,164A,91,Security
2024-01-08 00:00:00,ACA1205,169,390,Security
2024-01-08 00:03:00,ACA1029,165,396,Security
2024-01-08 00:14:00,ACA1298,161,122,Security
2024-01-08 01:20:00,ACA0792,178,251,Security
2024-01-08 01:51:00,ROU1661,166,0,Security
2024-01-08 02:05:00,ROU1755,175,259,Security
2024-01-08 02:23:00,ACA0742,172,216,Security
2024-01-08 04:58:00,ACA0043,161,397,Security
2024-01-08 06:27:00,ACA0057,177,507,Security
2024-01-08 06:40:00,MSR0995,173,447,Security
2024-01-08 06:41:00,ACA1280,169,336,Security
2024-01-08 07:07:00,ACA0992,180,205,Security
2024-01-08 07:16:00,ACA0091,161,394,Security
2024-01-08 07:39:00,ACA0794,174,394,Security
2024-01-08 07:41:00,JZA0873,164A,82,Security
2024-01-08 07:46:00,AIC0187,171,393,Security
2024-01-08 08:15:00,JZA0541,160,98,Security
2024-01-08 08:32:00,ACA0765,168,168,Security
2024-01-08 08:52:00,UAE0241,173,646,Security
2024-01-08 09:37:00,UAL5450,160,93,Security
2024-01-08 09:55:00,JZA0983,164A,101,Security
2024-01-08 10:11:00,ROU1621,180,258,Security
2024-01-08 10:13:00,UAL3522,164B,75,Security
2024-01-08 10:16:00,JZA0985,166B,93,Security
2024-01-08 10:29:00,JZA0875,162,83,Security
2024-01-08 10:32:00,ROU1663,163,259,Security
2024-01-08 10:42:00,ACA0807,165,314,Security
2024-01-08 11:08:00,ACA0588,176,394,Security
2024-01-08 11:34:00,UAL3551,160,90,Security
2024-01-08 12:20:00,JZA0877,164B,73,Security
2024-01-08 12:28:00,ACA0841,179,360,Security
2024-01-08 12:59:00,JZA0987,166B,89,Security
2024-01-08 13:20:00,LRC0626,172,233,Security
2024-01-08 13:27:00,ACA0887,180,327,Security
2024-01-08 13:28:00,UAL3543,160,93,Security
2024-01-08 13:38:00,JZA0783,166A,74,Security
2024-01-08 13:40:00,ACA0809,178,322,Security
2024-01-08 13:40:00,UAL3400,162,95,Security
2024-01-08 14:01:00,JZA0695,168,101,Security
2024-01-08 14:04:00,ACA0811,174,389,Security
2024-01-08 14:22:00,ACA1023,171,396,Security
2024-01-08 14:26:00,ACA0855,179,382,Security
2024-01-08 14:30:00,ACA1087,176,398,Security
2024-01-08 14:36:00,ACA0825,161,394,Security
2024-01-08 14:36:00,JZA0989,164B,91,Security
2024-01-08 14:50:00,ACA0956,175,337,Security
2024-01-08 15:15:00,ROU1811,181,261,Security
2024-01-08 15:26:00,JZA0879,160,91,Security
2024-01-08 15:44:00,ROU1795,177,218,Security
2024-01-08 15:48:00,ACA0941,168,247,Security
2024-01-08 15:55:00,JZA0991,164A,97,Security
2024-01-08 16:01:00,DLH0470,170,382,Security
2024-01-08 16:02:00,ACA0881,176,365,Security
2024-01-08 16:10:00,ACA0873,173,390,Security
2024-01-08 16:13:00,ACA0837,169,382,Security
2024-01-08 16:13:00,UAL3476,162,95,Security
2024-01-08 16:41:00,UAL3556,166B,95,Security
2024-01-08 17:07:00,ACA0891,172,389,Security
2024-01-08 17:16:00,ACA0540,181,128,Security
2024-01-08 17:20:00,JZA0993,164B,93,Security
2024-01-08 17:21:00,ACA0857,178,509,Security
2024-01-08 17:36:00,ACA0002,173,525,Security
2024-01-08 17:36:00,JZA0555,160,95,Security
2024-01-08 17:38:00,UAL3566,164A,89,Security
2024-01-08 17:50:00,JZA0924,162,52,Security
2024-01-08 17:52:00,THY0017,175,453,Security
2024-01-08 18:05:00,ACA1288,169,324,Security
2024-01-08 18:17:00,JZA0545,168,73,Security
2024-01-08 18:18:00,ACA0983,180,337,Security
2024-01-08 18:30:00,ACA0935,165,394,Security
2024-01-08 18:43:00,UAL6169,164A,67,Security
2024-01-08 18:57:00,ACA0931,174,529,Security
2024-01-08 19:00:00,ROU1761,166,180,Security
2024-01-08 19:03:00,ACA0843,176,311,Security
2024-01-08 19:10:00,ACA0062,171,393,Security
2024-01-08 19:38:00,ACA0788,169,335,Security
2024-01-08 19:41:00,JZA0722,164B,101,Security
2024-01-08 19:45:00,JZA0881,164A,73,Security
2024-01-08 19:50:00,ACA0740,163,167,Security
2024-01-08 19:50:00,UAL3504,162,95,Security
2024-01-08 20:06:00,ACA0965,161,224,Security
2024-01-08 20:19:00,EVA0036,179,421,Security
2024-01-08 20:20:00,LOT0045,172,331,Security
2024-01-08 20:28:00,ACA0990,168,208,Security
2024-01-08 20:28:00,DAT0737,165,226,Security
2024-01-08 20:40:00,ACA0859,176,480,Security
2024-01-08 20:53:00,ACA1094,166,164,Security
2024-01-08 20:58:00,AVA0204,178,222,Security
2024-01-08 21:21:00,TAP0261,173,199,Security
2024-01-08 21:29:00,ACA1339,170,221,Security
2024-01-08 21:32:00,ACA0967,161,384,Security
2024-01-08 21:33:00,ACA1320,167,224,Security
2024-01-08 21:33:00,UAL3434,166B,91,Security
2024-01-08 22:13:00,JZA0999,160,71,Security
2024-01-08 22:26:00,ACA1337,169,221,Security
2024-01-08 22:31:00,JZA0883,164A,85,Security
2024-01-08 23:25:00,ROU1827,178,245,Security
2024-01-08 23:31:00,UAL3432,164B,83,Security
2024-01-08 23:33:00,ROU1997,175,238,Security
2024-01-08 23:45:00,CMP0470,181,188,Security
2024-01-08 23:50:00,ACA1091,176,396,Security
2024-01-09 00:17:00,ACA1029,173,394,Security
2024-01-09 01:04:00,ROU7107,170,0,Security
2024-01-09 01:10:00,ACA0742,172,181,Security
2024-01-09 01:28:00,ROU1813,180,257,Security
2024-01-09 02:09:00,ROU1710,168,111,Security
2024-01-09 03:31:00,ROU1669,179,0,Security
2024-01-09 05:44:00,ACA0091,165,394,Security
2024-01-09 06:42:00,MSR0995,173,406,Security
2024-01-09 06:52:00,ACA0794,180,324,Security
2024-01-09 06:56:00,ACA0057,174,508,Security
2024-01-09 07:03:00,ACA0992,170,205,Security
2024-01-09 07:44:00,JZA0873,160,67,Security
2024-01-09 07:48:00,ACA1280,165,357,Security
2024-01-09 08:02:00,ACA0765,166,86,Security
2024-01-09 08:08:00,ACA0746,168,169,Security
2024-01-09 08:13:00,AIC0187,171,402,Security
2024-01-09 08:22:00,ETH0552,178,442,Security
2024-01-09 08:27:00,ACA0043,177,396,Security
2024-01-09 08:47:00,JZA0541,164A,95,Security
2024-01-09 09:27:00,JZA0716,160,46,Security
2024-01-09 09:35:00,JZA0983,164B,86,Security
2024-01-09 09:35:00,UAE0241,173,650,Security
2024-01-09 10:23:00,ROU2011,181,205,Security
2024-01-09 11:00:00,ROU1643,161,234,Security
2024-01-09 11:05:00,JZA0553,164A,86,Security
2024-01-09 11:13:00,JZA0875,166B,86,Security
2024-01-09 11:25:00,ACA0801,177,363,Security
2024-01-09 11:53:00,JZA0543,168,97,Security
2024-01-09 12:25:00,JZA0732,164B,40,Security
2024-01-09 12:47:00,JZA0877,160,99,Security
2024-01-09 13:23:00,JZA0987,164A,94,Security
2024-01-09 13:41:00,ACA0841,176,364,Security
2024-01-09 13:45:00,LRC0626,180,233,Security
2024-01-09 13:59:00,ROU1795,172,214,Security
2024-01-09 14:01:00,UAL3400,166A,90,Security
2024-01-09 14:04:00,UAL3478,160,83,Security
2024-01-09 14:09:00,JZA0952,166B,73,Security
2024-01-09 14:12:00,ACA1087,169,373,Security
2024-01-09 14:25:00,ACA1023,165,393,Security
2024-01-09 14:35:00,ACA0809,161,326,Security
2024-01-09 14:46:00,ACA0873,178,382,Security
2024-01-09 15:10:00,JZA0989,168,101,Security
2024-01-09 15:12:00,ACA0956,170,333,Security
2024-01-09 15:15:00,ACA1358,177,179,Security
2024-01-09 15:26:00,UAL3523,164A,90,Security
2024-01-09 15:28:00,ACA0837,171,377,Security
2024-01-09 15:40:00,JZA0783,164B,53,Security
2024-01-09 15:44:00,ROU1811,172,261,Security
2024-01-09 15:56:00,DLH0470,175,380,Security
2024-01-09 16:04:00,ACA0881,173,410,Security
2024-01-09 16:45:00,ACA0891,176,384,Security
2024-01-09 16:51:00,JZA0991,166B,99,Security
2024-01-09 17:00:00,JZA0619,160,94,Security
2024-01-09 17:06:00,TAP0257,181,196,Security
2024-01-09 17:11:00,JZA0879,166A,99,Security
2024-01-09 17:12:00,ACA0002,174,525,Security
2024-01-09 17:17:00,ACA0829,171,375,Security
2024-01-09 17:25:00,UAL3556,164A,91,Security
2024-01-09 17:31:00,ACA1323,180,221,Security
2024-01-09 17:49:00,JZA0993,168,101,Security
2024-01-09 18:04:00,JZA0555,164B,91,Security
2024-01-09 18:07:00,ACA0857,172,520,Security
2024-01-09 18:13:00,ACA0093,170,392,Security
2024-01-09 18:28:00,ACA0983,169,337,Security
2024-01-09 18:37:00,JZA0545,162,69,Security
2024-01-09 18:47:00,THY0017,175,466,Security
2024-01-09 19:24:00,JZA0722,164B,50,Security
2024-01-09 19:27:00,ACA0062,180,393,Security
2024-01-09 19:35:00,JZA0935,160,66,Security
2024-01-09 19:36:00,ACA0935,172,386,Security
2024-01-09 19:45:00,JZA0881,168,83,Security
2024-01-09 19:47:00,ACA0843,174,388,Security
2024-01-09 19:53:00,ACA0990,181,199,Security
2024-01-09 19:59:00,ROU1665,163,210,Security
2024-01-09 20:10:00,UAL3557,164A,93,Security
2024-01-09 20:11:00,UAL3504,166B,82,Security
2024-01-09 20:12:00,ACA0740,161,181,Security
2024-01-09 20:17:00,ACA0931,179,529,Security
2024-01-09 20:21:00,UAL3671,166A,98,Security
2024-01-09 20:50:00,LOT0045,171,333,Security
2024-01-09 20:52:00,ACA1288,170,299,Security
2024-01-09 20:56:00,ACA0859,178,509,Security
2024-01-09 20:59:00,AVA0204,177,222,Security
2024-01-09 21:03:00,ACA0788,174,292,Security
2024-01-09 21:13:00,ACA0967,169,381,Security
2024-01-09 21:17:00,EVA0036,176,417,Security
2024-01-09 21:38:00,ROU1833,163,246,Security
2024-01-09 21:43:00,ACA1320,168,221,Security
2024-01-09 21:50:00,UAL3434,160,90,Security
2024-01-09 21:59:00,JZA7121,164A,0,Security
2024-01-09 22:21:00,ROU1679,161,234,Security
2024-01-09 22:26:00,ROU1659,175,181,Security
2024-01-09 22:33:00,ACA0965,181,216,Security
2024-01-09 22:36:00,ROU1865,170,249,Security
2024-01-09 22:45:00,ACA1284,173,222,Security
2024-01-10 00:09:00,CMP0470,180,195,Security
2024-01-10 00:21:00,UAL3593,164B,94,Security
2024-01-10 00:40:00,ACA0792,172,180,Security
2024-01-10 01:15:00,ROU1633,166,134,Security
2024-01-10 01:50:00,ROU1813,176,253,Security
2024-01-10 02:08:00,ACA1091,161,0,Security
2024-01-10 03:28:00,ACA1029,174,376,Security
2024-01-10 05:51:00,ACA0091,171,394,Security
2024-01-10 06:29:00,ACA0794,165,234,Security
2024-01-10 06:40:00,ACA0043,177,397,Security
2024-01-10 07:06:00,MSR0995,173,433,Security
2024-01-10 07:17:00,ACA0992,179,210,Security
2024-01-10 08:04:00,AIC0187,171,430,Security
2024-01-10 08:16:00,ACA1280,169,300,Security
2024-01-10 08:31:00,ACA0057,177,499,Security
2024-01-10 09:34:00,JZA0716,164A,11,Security
2024-01-10 10:16:00,UAL5450,162,99,Security
2024-01-10 10:18:00,UAL3522,166A,91,Security
2024-01-10 10:34:00,UAE0241,173,646,Security
2024-01-10 10:57:00,ACA0801,170,384,Security
2024-01-10 11:07:00,ROU1643,161,246,Security
2024-01-10 11:31:00,JZA0543,162,101,Security
2024-01-10 12:04:00,UAL3555,166A,91,Security
2024-01-10 12:23:00,JZA0877,160,93,Security
2024-01-10 12:42:00,ACA0841,174,381,Security
2024-01-10 13:11:00,JZA0987,164A,98,Security
2024-01-10 13:15:00,JZA0695,166A,101,Security
2024-01-10 13:34:00,ACA2357,180,0,Security
2024-01-10 13:36:00,UAL3478,168,95,Security
2024-01-10 13:40:00,LRC0626,178,238,Security
2024-01-10 13:46:00,ACA1087,169,390,Security
2024-01-10 14:18:00,JZA0989,166B,99,Security
2024-01-10 14:29:00,UAL3523,162,87,Security
2024-01-10 14:45:00,ACA0837,165,353,Security
2024-01-10 14:47:00,ACA0095,171,376,Security
2024-01-10 14:54:00,ACA0956,170,322,Security
2024-01-10 15:07:00,ACA1023,161,392,Security
2024-01-10 15:10:00,ACA0855,175,375,Security
2024-01-10 15:12:00,ROU1811,181,262,Security
2024-01-10 15:21:00,ACA0811,180,390,Security
2024-01-10 15:36:00,ACA0829,176,365,Security
2024-01-10 15:36:00,JZA0879,164B,87,Security
2024-01-10 15:37:00,JZA0991,160,101,Security
2024-01-10 15:42:00,ACA0881,177,382,Security
2024-01-10 15:54:00,ACA0873,173,386,Security
2024-01-10 15:56:00,UAL5453,162,94,Security
2024-01-10 16:04:00,DLH0470,179,386,Security
2024-01-10 16:29:00,ACA2155,178,250,Security
2024-01-10 16:32:00,ACA0010,169,580,Security
2024-01-10 16:34:00,UAL3556,164A,75,Security
2024-01-10 16:44:00,ACA1323,168,238,Security
2024-01-10 17:07:00,JZA0993,160,101,Security
2024-01-10 17:14:00,ACA0809,161,320,Security
2024-01-10 17:25:00,ACA1361,180,175,Security
2024-01-10 17:38:00,ACA0002,173,512,Security
2024-01-10 17:45:00,ACA0857,172,511,Security
2024-01-10 17:53:00,UAL3557,164B,87,Security
2024-01-10 17:54:00,ACA1288,170,279,Security
2024-01-10 18:01:00,JZA0924,162,61,Security
2024-01-10 18:04:00,ROU1761,181,180,Security
2024-01-10 18:04:00,ROU1795,168,197,Security
2024-01-10 18:16:00,UAL5462,164A,93,Security
2024-01-10 18:27:00,JZA0545,160,94,Security
2024-01-10 18:31:00,JZA0881,166B,94,Security
2024-01-10 18:41:00,ACA0093,176,396,Security
2024-01-10 18:43:00,ACA0931,177,529,Security
2024-01-10 18:51:00,UAL3671,164B,86,Security
2024-01-10 18:52:00,ACA0983,169,357,Security
2024-01-10 18:54:00,THY0017,179,457,Security
2024-01-10 19:14:00,ACA0990,168,220,Security
2024-01-10 19:18:00,ACA0935,165,393,Security
2024-01-10 19:19:00,ACA0843,175,368,Security
2024-01-10 19:49:00,UAL3504,164B,90,Security
2024-01-10 20:21:00,ACA0788,161,299,Security
2024-01-10 20:31:00,ACA0062,171,392,Security
2024-01-10 20:35:00,EVA0036,174,406,Security
2024-01-10 20:40:00,ACA0859,175,498,Security
2024-01-10 20:43:00,JZA0883,162,101,Security
2024-01-10 20:50:00,TAP0261,181,217,Security
2024-01-10 20:55:00,LOT0045,178,385,Security
2024-01-10 21:03:00,ACA0946,168,197,Security
2024-01-10 21:08:00,JZA0997,164A,101,Security
2024-01-10 21:23:00,AVA0204,170,216,Security
2024-01-10 22:01:00,UAL3434,160,91,Security
2024-01-10 22:38:00,ROU1679,161,230,Security
2024-01-10 23:07:00,ACA1320,173,201,Security
2024-01-10 23:07:00,ROU1879,176,169,Security
2024-01-10 23:21:00,ACA0967,171,373,Security
2024-01-10 23:32:00,UAL3525,162,83,Security
2024-01-10 23:35:00,UAL3593,164A,75,Security
2024-01-10 23:46:00,ROU1661,181,195,Security
2024-01-11 00:03:00,ROU1669,168,212,Security
2024-01-11 00:29:00,ACA1091,161,333,Security
2024-01-11 00:45:00,ACA1029,165,378,Security
